1.0123095573e+05	1.5422765768e-07	4.0118068155e-03	1.3099957045e+02	1.9431338113e+02	1.4211204984e+00	4.2788922067e-02	
1.0176927261e+05	1.4388305877e-07	3.7292188284e-03	1.3047715573e+02	1.9441667108e+02	1.4219787753e+00	4.2766188097e-02	
1.0231045209e+05	1.3416299303e-07	3.4640950544e-03	1.2994166666e+02	1.9452325895e+02	1.4228653817e+00	4.2742752931e-02	
1.0285450942e+05	1.2503217442e-07	3.2154627639e-03	1.2939512298e+02	1.9463328580e+02	1.4237778158e+00	4.2718588366e-02	
1.0340145988e+05	1.1646389506e-07	2.9825959938e-03	1.2883997538e+02	1.9474700888e+02	1.4247127234e+00	4.2693641227e-02	
1.0395131886e+05	1.0843069847e-07	2.7647487114e-03	1.2827876698e+02	1.9486469606e+02	1.4256666128e+00	4.2667856108e-02	
1.0450410184e+05	1.0090406461e-07	2.5611458355e-03	1.2771412450e+02	1.9498662277e+02	1.4266358740e+00	4.2641176051e-02	
1.0505982436e+05	9.3854384975e-08	2.3709825541e-03	1.2714876020e+02	1.9511307211e+02	1.4276167765e+00	4.2613542514e-02	
1.0561850204e+05	8.7250937136e-08	2.1934236285e-03	1.2658547371e+02	1.9524433500e+02	1.4286054664e+00	4.2584895338e-02	
1.0618015062e+05	8.1061937552e-08	2.0276047705e-03	1.2602717078e+02	1.9538070957e+02	1.4295979325e+00	4.2555172906e-02	
1.0674478587e+05	7.5259685727e-08	1.8727689219e-03	1.2547796488e+02	1.9552244601e+02	1.4305879774e+00	4.2524324866e-02	
1.0731242370e+05	6.9823949789e-08	1.7283559371e-03	1.2494390499e+02	1.9566971034e+02	1.4315658761e+00	4.2492320515e-02	
1.0788308006e+05	6.4734495357e-08	1.5938046014e-03	1.2443139458e+02	1.9582266407e+02	1.4325212914e+00	4.2459130396e-02	
1.0845677100e+05	5.9970320155e-08	1.4685323268e-03	1.2394703694e+02	1.9598147229e+02	1.4334435599e+00	4.2424724443e-02	
1.0903351266e+05	5.5509636439e-08	1.3519346620e-03	1.2349763950e+02	1.9614630373e+02	1.4343216847e+00	4.2389071972e-02	
1.0961332127e+05	5.1332005737e-08	1.2434393913e-03	1.2308999200e+02	1.9631732033e+02	1.4351444486e+00	4.2352144247e-02	
1.1019621314e+05	4.7423536729e-08	1.1426383251e-03	1.2273032253e+02	1.9649465190e+02	1.4359007000e+00	4.2313920734e-02	
1.1078220465e+05	4.3771346273e-08	1.0491467643e-03	1.2242488264e+02	1.9667842309e+02	1.4365790349e+00	4.2274382462e-02	
1.1137131230e+05	4.0362050664e-08	9.6256518493e-04	1.2218010865e+02	1.9686876072e+02	1.4371677058e+00	4.2233510223e-02	
1.1196355265e+05	3.7181753881e-08	8.8247889058e-04	1.2200262566e+02	1.9706579381e+02	1.4376546140e+00	4.2191284572e-02	
1.1255894236e+05	3.4216035610e-08	8.0845765864e-04	1.2189925165e+02	1.9726965363e+02	1.4380273023e+00	4.2147685825e-02	
1.1315749818e+05	3.1449963020e-08	7.4005598955e-04	1.2187699011e+02	1.9748047255e+02	1.4382729737e+00	4.2102694299e-02	
1.1375923695e+05	2.8870646658e-08	6.7687807853e-04	1.2194180362e+02	1.9769825715e+02	1.4383813577e+00	4.2056317060e-02	
1.1436417559e+05	2.6469620228e-08	6.1863830581e-04	1.2209747178e+02	1.9792277006e+02	1.4383473799e+00	4.2008612824e-02	
1.1497233112e+05	2.4238629445e-08	5.6505405034e-04	1.2234760723e+02	1.9815373745e+02	1.4381664549e+00	4.1959648242e-02	
1.1558372065e+05	2.2169097576e-08	5.1583203847e-04	1.2269590991e+02	1.9839087480e+02	1.4378338958e+00	4.1909492476e-02	
1.1619836136e+05	2.0252117852e-08	4.7066809585e-04	1.2314616879e+02	1.9863388666e+02	1.4373449110e+00	4.1858217251e-02	
1.1681627056e+05	1.8478445751e-08	4.2924689444e-04	1.2370226366e+02	1.9888246641e+02	1.4366946031e+00	4.1805896919e-02	
1.1743746562e+05	1.6838724924e-08	3.9125093442e-04	1.2436758430e+02	1.9913630960e+02	1.4358790800e+00	4.1752605409e-02	
1.1806196401e+05	1.5325654924e-08	3.5644626161e-04	1.2513961052e+02	1.9939524040e+02	1.4349058140e+00	4.1698387383e-02	
1.1868978331e+05	1.3933072299e-08	3.2464621052e-04	1.2601218346e+02	1.9965915824e+02	1.4337893031e+00	4.1643270395e-02	
1.1932094117e+05	1.2654592994e-08	2.9565781186e-04	1.2697886969e+02	1.9992795906e+02	1.4325446431e+00	4.1587282887e-02	
1.1995545534e+05	1.1483589450e-08	2.6928094541e-04	1.2803299903e+02	2.0020153411e+02	1.4311874574e+00	4.1530454445e-02	
1.2059334367e+05	1.0413184913e-08	2.4530817416e-04	1.2916765903e+02	2.0047976989e+02	1.4297339083e+00	4.1472815823e-02	
